model,score,timestep,number_of_edges_pos,number_of_edges_neg,test_agg,duplicate_edges,predictor,loss_func,method,dataset,metric
GraphConv,67.07,128260,64,64,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,71.3,128280,56,56,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,82.4,128300,52,52,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,76.86,128320,50,50,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,74.6,128340,47,47,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,75.19,128360,53,53,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,67.04,128380,50,50,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,69.28,128400,47,47,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,72.08,128420,59,59,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,68.19,128440,56,56,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,74.25,128460,54,54,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.24,128480,51,51,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,72.09,128500,51,51,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.84,128520,57,57,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,72.14,128540,65,65,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,67.54,128560,72,72,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,67.42,128580,66,66,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,76.04,128600,66,66,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,71.78,128620,68,68,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,72.42,128640,59,59,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,71.43,128660,63,63,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,67.14,128680,45,45,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,75.51,128700,47,47,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,70.97,128720,51,51,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,73.8,128740,49,49,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,80.2,128760,46,46,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,79.24,128780,56,56,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,71.93,128800,45,45,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,63.94,128820,52,52,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,71.05,128840,38,38,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,77.16,128860,51,51,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.92,128880,50,50,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,77.32,128900,50,50,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,77.21,128920,55,55,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,75.87,128940,55,55,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,75.51,128960,47,47,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,67.88,128980,57,57,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,78.57,129000,52,52,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,72.51,129020,42,42,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,73.83,129040,39,39,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,80.85,129060,43,43,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,72.06,129080,39,39,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,74.91,129100,45,45,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,71.77,129120,42,42,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,75.76,129140,35,35,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,64.62,129160,31,31,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,70.5,129180,34,34,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,76.44,129200,37,37,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,76.03,129220,44,44,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,77.28,129240,37,37,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,78.52,129260,37,37,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,74.18,129280,41,41,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,70.06,129300,40,40,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,72.39,129320,39,39,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,77.84,129340,38,38,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,73.63,129360,37,37,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,70.66,129380,44,44,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,75.72,129400,48,48,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,74.51,129420,44,44,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,75.9,129440,38,38,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.5,129460,40,40,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,70.61,129480,32,32,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,64.0,129500,30,30,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,73.21,129520,28,28,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,69.61,129540,33,33,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,62.63,129560,28,28,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,81.27,129580,33,33,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,75.59,129600,32,32,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,69.76,129620,25,25,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,60.33,129640,30,30,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,67.3,129660,46,46,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,60.15,129680,33,33,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,72.1,129700,37,37,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,78.19,129720,27,27,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,70.0,129740,30,30,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,67.97,129760,32,32,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,85.33,129780,31,31,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,73.88,129800,35,35,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,72.1,129820,37,37,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,70.22,129840,36,36,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,57.27,129860,28,28,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,65.56,129880,33,33,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,74.15,129900,36,36,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,62.76,129920,33,33,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,67.68,129940,32,32,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,60.5,129960,26,26,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,55.0,129980,33,33,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,68.47,130000,31,31,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,72.32,130020,31,31,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,70.31,130040,32,32,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,58.86,130060,33,33,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,57.76,130080,41,41,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,62.8,130100,52,52,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,63.72,130120,49,49,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,68.95,130140,32,32,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,78.22,130160,30,30,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,78.67,130180,36,36,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,78.67,130200,30,30,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,71.86,130220,39,38,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,68.51,130240,32,32,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,61.67,130260,35,35,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.65,130280,35,35,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,76.0,130300,25,25,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,61.57,130320,33,33,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,60.4,130340,29,29,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,73.92,130360,25,25,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,77.78,130380,24,24,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,61.67,130400,30,30,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.13,130420,36,36,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,68.72,130440,27,27,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,70.27,130460,29,29,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,78.3,130480,31,31,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,74.61,130500,30,30,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,63.35,130520,39,39,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,63.04,130540,33,33,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,65.65,130560,21,21,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,75.24,130580,27,27,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,62.52,130600,35,34,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,66.68,130620,38,37,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,77.32,130640,23,23,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,69.78,130660,15,15,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,75.0,130680,16,16,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,82.29,130700,12,12,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,77.32,130720,21,21,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,75.78,130740,16,16,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,79.24,130760,17,17,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,89.0,130780,10,10,False,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphConv,-0.0911,0,20940,20940,True,False,dotProduct,BCEWithLogits,agg_simp,SF2H,wkendall
GraphSage,0.0503,0,20940,20940,True,False,dotProduct,BCEWithLogits,agg_simp,SF2H,wkendall
GraphConv,0.0323,0,20940,20940,True,True,dotProduct,BCEWithLogits,agg_simp,SF2H,kendall
GraphSage,61.03,0,20940,20940,True,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,69.94,0,20940,20940,True,True,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,54.17,126780,81,81,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,57.87,126800,72,72,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,52.31,126820,89,89,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,59.21,126840,86,86,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,54.73,126860,92,92,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,51.81,126880,82,82,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,61.41,126900,91,91,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,53.4,126920,83,83,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,51.39,126940,97,97,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,58.64,126960,98,98,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,55.83,126980,77,77,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,56.09,127000,69,69,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,49.51,127020,74,74,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,49.46,127040,83,83,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,59.74,127060,83,83,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,58.82,127080,79,79,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,51.69,127100,84,84,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,49.37,127120,94,94,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,52.94,127140,85,85,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,49.3,127160,83,83,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,53.79,127180,82,82,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,54.27,127200,88,88,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,52.71,127220,73,73,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,50.51,127240,84,84,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,51.55,127260,78,78,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,55.45,127280,73,73,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,59.4,127300,78,78,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,58.94,127320,89,89,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,59.72,127340,84,84,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,58.05,127360,94,94,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,53.98,127380,91,91,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,47.54,127400,81,81,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,50.6,127420,75,75,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,57.93,127440,71,71,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,60.47,127460,65,65,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,56.96,127480,67,67,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,53.8,127500,73,73,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,55.94,127520,82,82,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,51.32,127540,79,79,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,55.12,127560,83,83,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,55.0,127580,74,74,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,60.0,127600,74,74,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,52.12,127620,65,65,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,47.97,127640,61,61,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,46.14,127660,73,73,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,51.65,127680,61,61,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,47.04,127700,77,77,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,52.31,127720,71,71,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,49.39,127740,71,71,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,48.48,127760,69,69,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,54.25,127780,79,79,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,50.47,127800,71,71,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,49.39,127820,71,71,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,54.31,127840,70,70,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,61.99,127860,65,65,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,54.33,127880,74,74,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,58.89,127900,58,58,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,54.48,127920,78,77,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,56.11,127940,61,61,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,58.66,127960,37,37,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,62.47,127980,43,43,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,55.91,128000,46,46,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,51.55,128020,53,53,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,50.82,128040,48,48,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,52.91,128060,62,62,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,51.65,128080,61,61,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,54.31,128100,55,55,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,58.61,128120,70,70,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,62.63,128140,72,72,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,53.12,128160,66,66,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,57.73,128180,58,58,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,54.57,128200,71,71,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,55.16,128220,75,75,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,57.83,128240,65,65,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,66.58,128260,64,64,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,60.24,128280,56,56,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,61.11,128300,52,52,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,65.3,128320,50,50,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,64.24,128340,47,47,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,52.56,128360,53,53,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,47.34,128380,50,50,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,62.68,128400,47,47,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,66.13,128420,59,59,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,51.79,128440,56,56,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,59.22,128460,54,54,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,53.9,128480,51,51,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,60.88,128500,51,51,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,48.58,128520,57,57,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,59.24,128540,65,65,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,62.44,128560,72,72,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,54.78,128580,66,66,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,56.57,128600,66,66,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,52.48,128620,68,68,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,62.6,128640,59,59,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,58.55,128660,63,63,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,57.88,128680,45,45,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,66.18,128700,47,47,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,56.67,128720,51,51,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,51.77,128740,49,49,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,56.24,128760,46,46,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,54.34,128780,56,56,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,66.32,128800,45,45,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,60.37,128820,52,52,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,53.95,128840,38,38,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,59.52,128860,51,51,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,46.96,128880,50,50,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,56.08,128900,50,50,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,56.13,128920,55,55,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,58.05,128940,55,55,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,55.18,128960,47,47,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,57.63,128980,57,57,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,60.58,129000,52,52,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,55.39,129020,42,42,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,58.45,129040,39,39,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,54.46,129060,43,43,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,54.24,129080,39,39,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,52.0,129100,45,45,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,49.49,129120,42,42,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,58.69,129140,35,35,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,43.44,129160,31,31,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,51.21,129180,34,34,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,47.48,129200,37,37,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,51.63,129220,44,44,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,43.75,129240,37,37,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,55.59,129260,37,37,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,49.97,129280,41,41,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,54.47,129300,40,40,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,45.63,129320,39,39,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
GraphSage,55.99,129340,38,38,False,False,dotProduct,BCEWithLogits,agg_simp,SF2H,auc
